Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
13516,3848,2,24/10/2014 0:00,,
13517,3840,2,24/10/2014 0:00,,
13519,3850,5,24/10/2014 0:00,2773,
13520,1440,5,24/10/2014 0:00,2773,
13521,1007,5,24/10/2014 0:00,2773,
13522,3885,15,25/10/2014 0:00,,
13523,3890,15,25/10/2014 0:00,,
13524,3893,2,25/10/2014 0:00,,
13525,3894,2,25/10/2014 0:00,,
13526,3890,15,25/10/2014 0:00,,
13528,3890,3,25/10/2014 0:00,,
13529,3835,2,25/10/2014 0:00,,
13530,3838,2,25/10/2014 0:00,,
13531,3852,2,25/10/2014 0:00,,
13532,3850,2,25/10/2014 0:00,,
13533,3876,2,25/10/2014 0:00,,
13534,1635,2,25/10/2014 0:00,,
13535,768,2,26/10/2014 0:00,,
13536,768,5,26/10/2014 0:00,3906,
13537,762,2,26/10/2014 0:00,,
13538,748,2,26/10/2014 0:00,,
13539,748,5,26/10/2014 0:00,3906,
13540,562,5,26/10/2014 0:00,3906,
13541,273,2,26/10/2014 0:00,,
13542,266,2,26/10/2014 0:00,,
13543,266,5,26/10/2014 0:00,3906,
13544,24,2,26/10/2014 0:00,,
13545,24,5,26/10/2014 0:00,3906,
13546,3887,5,26/10/2014 0:00,3856,
13547,493,2,26/10/2014 0:00,,
13548,3692,2,27/10/2014 0:00,,
13549,197,2,27/10/2014 0:00,,
13551,3901,15,27/10/2014 0:00,,
13552,3901,10,27/10/2014 0:00,,
13553,3901,3,27/10/2014 0:00,,
13554,3907,2,27/10/2014 0:00,,
13555,3906,2,27/10/2014 0:00,,
13556,3887,2,27/10/2014 0:00,,
13557,3911,3,27/10/2014 0:00,,
13558,3910,2,27/10/2014 0:00,,
13559,1896,3,27/10/2014 0:00,,
13560,3915,2,28/10/2014 0:00,,
13561,3914,2,28/10/2014 0:00,,
13562,3913,2,28/10/2014 0:00,,
13563,1545,2,28/10/2014 0:00,,
13564,1558,2,28/10/2014 0:00,,
13565,1548,2,28/10/2014 0:00,,
13566,3911,16,28/10/2014 0:00,,
13567,3814,2,28/10/2014 0:00,,
13568,3812,2,28/10/2014 0:00,,
13569,171,2,28/10/2014 0:00,,
13570,237,2,28/10/2014 0:00,,
13571,459,2,28/10/2014 0:00,,
13572,377,2,28/10/2014 0:00,,
13573,7,2,28/10/2014 0:00,,
13574,8,2,28/10/2014 0:00,,
13575,80,2,28/10/2014 0:00,,
13576,168,2,28/10/2014 0:00,,
13577,25,2,28/10/2014 0:00,,
13578,164,2,28/10/2014 0:00,,
13579,374,2,28/10/2014 0:00,,
13580,375,2,28/10/2014 0:00,,
13581,604,2,28/10/2014 0:00,,
13582,46,2,28/10/2014 0:00,,
13583,81,2,28/10/2014 0:00,,
13584,91,2,28/10/2014 0:00,,
13585,929,2,28/10/2014 0:00,,
13586,931,2,28/10/2014 0:00,,
13587,857,2,28/10/2014 0:00,,
13588,858,2,28/10/2014 0:00,,
13589,859,2,28/10/2014 0:00,,
13590,1645,2,28/10/2014 0:00,,
13591,1653,2,28/10/2014 0:00,,
13592,1837,2,28/10/2014 0:00,,
13593,3905,2,28/10/2014 0:00,,
13594,3910,2,28/10/2014 0:00,,
13595,3902,2,28/10/2014 0:00,,
13596,1594,2,28/10/2014 0:00,,
13597,1601,2,28/10/2014 0:00,,
13598,1598,2,28/10/2014 0:00,,
13599,1446,2,28/10/2014 0:00,,
13600,1447,2,28/10/2014 0:00,,
13601,3902,16,28/10/2014 0:00,,
13602,3913,16,28/10/2014 0:00,,
13603,3911,2,28/10/2014 0:00,,
13604,3919,15,28/10/2014 0:00,,
13605,3918,2,28/10/2014 0:00,,
13606,3920,2,28/10/2014 0:00,,
13608,3921,15,28/10/2014 0:00,,
13609,3895,15,28/10/2014 0:00,,
13610,112,2,29/10/2014 0:00,,
13611,3918,2,29/10/2014 0:00,,
13612,3835,2,29/10/2014 0:00,,
13613,3922,2,29/10/2014 0:00,,
13614,3918,2,29/10/2014 0:00,,
13615,3371,2,29/10/2014 0:00,,
13616,3386,2,29/10/2014 0:00,,
13617,562,2,29/10/2014 0:00,,
13618,562,5,29/10/2014 0:00,305,
13619,3906,2,29/10/2014 0:00,,
13620,3924,2,29/10/2014 0:00,,
13621,3917,2,29/10/2014 0:00,,
13622,3920,2,29/10/2014 0:00,,
13623,3900,2,29/10/2014 0:00,,
13625,3920,2,29/10/2014 0:00,,
13626,3920,1,29/10/2014 0:00,,
13627,3693,1,29/10/2014 0:00,,
13628,3919,2,29/10/2014 0:00,,
13629,3898,2,29/10/2014 0:00,,
13630,3889,2,29/10/2014 0:00,,
13631,3892,2,29/10/2014 0:00,,
13632,3899,2,29/10/2014 0:00,,
13633,3917,3,29/10/2014 0:00,,
13634,3888,2,29/10/2014 0:00,,
13635,3924,2,29/10/2014 0:00,,
13636,1618,2,29/10/2014 0:00,,
13637,3906,2,29/10/2014 0:00,,
13638,3887,2,29/10/2014 0:00,,
13639,3886,2,29/10/2014 0:00,,
13640,3886,5,29/10/2014 0:00,754,
13641,3926,2,29/10/2014 0:00,,
13642,1815,2,29/10/2014 0:00,,
13643,1810,2,29/10/2014 0:00,,
13644,1801,2,29/10/2014 0:00,,
13645,1612,2,29/10/2014 0:00,,
13646,1801,16,29/10/2014 0:00,,
13647,3926,2,29/10/2014 0:00,,
13648,3921,15,29/10/2014 0:00,,
13649,3923,15,29/10/2014 0:00,,
13650,3923,2,29/10/2014 0:00,,
13651,3921,3,29/10/2014 0:00,,
13652,840,2,29/10/2014 0:00,,
13653,842,2,29/10/2014 0:00,,
13654,3928,2,29/10/2014 0:00,,
13655,3896,15,29/10/2014 0:00,,
13656,3896,3,29/10/2014 0:00,,
13657,3917,15,29/10/2014 0:00,,
13658,3929,3,29/10/2014 0:00,,
13659,3895,3,29/10/2014 0:00,,
13660,3921,3,29/10/2014 0:00,,
13661,3896,2,29/10/2014 0:00,,
13662,3895,15,29/10/2014 0:00,,
13663,3929,3,29/10/2014 0:00,,
13664,3917,2,29/10/2014 0:00,,
13665,3885,1,29/10/2014 0:00,,
13666,3888,5,30/10/2014 0:00,754,
13667,283,2,30/10/2014 0:00,,
13668,293,2,30/10/2014 0:00,,
13669,811,2,30/10/2014 0:00,,
13670,1073,2,30/10/2014 0:00,,
13671,1077,2,30/10/2014 0:00,,
13672,3902,2,30/10/2014 0:00,,
13673,3928,2,30/10/2014 0:00,,
13674,3930,2,30/10/2014 0:00,,
13675,3930,16,30/10/2014 0:00,,
13676,3930,2,30/10/2014 0:00,,
13677,1554,2,30/10/2014 0:00,,
13678,562,5,30/10/2014 0:00,3947,
13679,562,2,30/10/2014 0:00,,
13680,3933,2,30/10/2014 0:00,,
13681,842,2,30/10/2014 0:00,,
13682,3932,2,30/10/2014 0:00,,
13683,3926,1,30/10/2014 0:00,,
13684,3936,2,30/10/2014 0:00,,
13685,3934,2,30/10/2014 0:00,,
13686,3935,2,30/10/2014 0:00,,
13687,3937,2,30/10/2014 0:00,,
13688,3938,2,30/10/2014 0:00,,
13689,3917,2,31/10/2014 0:00,,
13690,3887,2,31/10/2014 0:00,,
13691,3887,2,31/10/2014 0:00,,
13692,3906,2,31/10/2014 0:00,,
13693,3939,2,31/10/2014 0:00,,
13694,1256,2,31/10/2014 0:00,,
13695,1259,2,31/10/2014 0:00,,
13696,1262,2,31/10/2014 0:00,,
13697,1323,2,31/10/2014 0:00,,
13698,1366,2,31/10/2014 0:00,,
13699,1208,2,31/10/2014 0:00,,
13700,1210,2,31/10/2014 0:00,,
13701,1208,5,31/10/2014 0:00,2513,
13702,266,2,31/10/2014 0:00,,
13703,273,2,31/10/2014 0:00,,
13704,107,2,31/10/2014 0:00,,
13705,294,2,31/10/2014 0:00,,
13706,634,2,31/10/2014 0:00,,
13707,3936,2,31/10/2014 0:00,,
13708,3918,16,31/10/2014 0:00,,
13709,3922,2,31/10/2014 0:00,,
13710,3940,15,31/10/2014 0:00,,
13711,3940,3,31/10/2014 0:00,,
13712,3930,2,31/10/2014 0:00,,
13713,266,2,1/11/2014 0:00,,
13714,273,2,1/11/2014 0:00,,
13715,266,2,1/11/2014 0:00,,
13716,634,2,1/11/2014 0:00,,
13717,3916,1,1/11/2014 0:00,,
13718,3944,2,1/11/2014 0:00,,
13719,3945,2,1/11/2014 0:00,,
13720,3890,3,1/11/2014 0:00,,
13721,3895,15,2/11/2014 0:00,,
13722,3895,3,2/11/2014 0:00,,
13723,3531,2,2/11/2014 0:00,,
13724,1208,5,3/11/2014 0:00,3770,
13725,107,2,3/11/2014 0:00,,
13726,107,5,3/11/2014 0:00,3963,
13727,1301,5,3/11/2014 0:00,3964,
13728,3918,5,3/11/2014 0:00,3964,
13729,3843,5,3/11/2014 0:00,3964,
13730,3887,5,3/11/2014 0:00,3964,
13731,3844,5,3/11/2014 0:00,3964,
13732,2199,5,3/11/2014 0:00,3964,
13733,3432,5,3/11/2014 0:00,3964,
13734,640,5,3/11/2014 0:00,3964,
13735,3611,5,3/11/2014 0:00,3964,
13736,3426,5,3/11/2014 0:00,3964,
13737,1582,5,3/11/2014 0:00,3964,
13738,1464,5,3/11/2014 0:00,3964,
13739,517,5,3/11/2014 0:00,3964,
13740,3918,2,3/11/2014 0:00,,
13741,3915,2,3/11/2014 0:00,,
13742,3915,5,3/11/2014 0:00,3968,
13743,3956,2,3/11/2014 0:00,,
13744,3952,2,3/11/2014 0:00,,
13745,3950,1,3/11/2014 0:00,,
13746,3962,2,4/11/2014 0:00,,
13747,3956,2,4/11/2014 0:00,,
13748,3960,2,4/11/2014 0:00,,
13749,3959,2,4/11/2014 0:00,,
13750,3952,2,4/11/2014 0:00,,
13751,3951,2,4/11/2014 0:00,,
13752,3948,2,4/11/2014 0:00,,
13753,3949,2,4/11/2014 0:00,,
13754,3946,2,4/11/2014 0:00,,
13755,3944,2,4/11/2014 0:00,,
13756,3943,2,4/11/2014 0:00,,
13757,3937,2,4/11/2014 0:00,,
13758,3938,2,4/11/2014 0:00,,
13759,3934,2,4/11/2014 0:00,,
13760,3935,2,4/11/2014 0:00,,
13761,3932,2,4/11/2014 0:00,,
13762,3939,2,4/11/2014 0:00,,
13763,3930,2,4/11/2014 0:00,,
13764,3933,2,4/11/2014 0:00,,
13765,1241,2,4/11/2014 0:00,,
13766,1242,2,4/11/2014 0:00,,
13767,3960,2,4/11/2014 0:00,,
13768,3955,2,4/11/2014 0:00,,
13769,1670,2,4/11/2014 0:00,,
13770,2026,2,4/11/2014 0:00,,
13771,3954,2,4/11/2014 0:00,,
13772,1855,2,4/11/2014 0:00,,
13773,3959,2,4/11/2014 0:00,,
13774,3959,1,4/11/2014 0:00,,
13775,3949,2,4/11/2014 0:00,,
13776,3949,1,4/11/2014 0:00,,
13777,3954,2,4/11/2014 0:00,,
13778,1879,3,4/11/2014 0:00,,
13779,3961,2,4/11/2014 0:00,,
13780,562,5,4/11/2014 0:00,3969,
13781,562,2,4/11/2014 0:00,,
13782,734,2,4/11/2014 0:00,,
13783,1554,2,4/11/2014 0:00,,
13784,1267,2,4/11/2014 0:00,,
13785,3969,3,4/11/2014 0:00,,
13786,115,5,4/11/2014 0:00,1733,
13787,3971,2,4/11/2014 0:00,,
13788,3969,15,4/11/2014 0:00,,
13789,3968,2,4/11/2014 0:00,,
13791,3969,2,4/11/2014 0:00,,
13792,3974,2,5/11/2014 0:00,,
13793,335,2,5/11/2014 0:00,,
13794,336,2,5/11/2014 0:00,,
13795,261,2,5/11/2014 0:00,,
13796,26,2,5/11/2014 0:00,,
13797,39,2,5/11/2014 0:00,,
13798,32,2,5/11/2014 0:00,,
13799,132,2,5/11/2014 0:00,,
13800,569,2,5/11/2014 0:00,,
13801,134,2,5/11/2014 0:00,,
13802,1044,2,5/11/2014 0:00,,
13803,1067,2,5/11/2014 0:00,,
13804,120,2,5/11/2014 0:00,,
13805,1046,2,5/11/2014 0:00,,
13806,1066,2,5/11/2014 0:00,,
13807,1249,2,5/11/2014 0:00,,
13808,1254,2,5/11/2014 0:00,,
13809,3965,2,5/11/2014 0:00,,
13810,3965,1,5/11/2014 0:00,,
13811,3967,2,5/11/2014 0:00,,
13812,3971,2,5/11/2014 0:00,,
13813,3970,2,5/11/2014 0:00,,
13814,3968,2,5/11/2014 0:00,,
13815,3973,2,5/11/2014 0:00,,
13816,3973,2,5/11/2014 0:00,,
13817,3959,2,5/11/2014 0:00,,
13818,3952,2,5/11/2014 0:00,,
13819,3949,2,5/11/2014 0:00,,
13820,3969,10,5/11/2014 0:00,,
13821,3969,3,5/11/2014 0:00,,
13822,3971,2,5/11/2014 0:00,,
13823,903,2,5/11/2014 0:00,,
13824,562,2,5/11/2014 0:00,,
13825,3845,2,5/11/2014 0:00,,
13826,1264,2,5/11/2014 0:00,,
13827,3973,2,5/11/2014 0:00,,
13828,3980,2,6/11/2014 0:00,,
13829,3979,2,6/11/2014 0:00,,
13830,3980,2,6/11/2014 0:00,,
13831,3981,2,6/11/2014 0:00,,
13832,3980,2,6/11/2014 0:00,,
13833,3981,2,6/11/2014 0:00,,
13834,273,2,6/11/2014 0:00,,
13835,3484,5,7/11/2014 0:00,3993,
13836,3981,2,7/11/2014 0:00,,
13837,3982,5,7/11/2014 0:00,3964,
13838,3982,2,7/11/2014 0:00,,
13839,3981,2,7/11/2014 0:00,,
13840,3979,2,7/11/2014 0:00,,
13841,3983,2,7/11/2014 0:00,,
13842,3983,2,7/11/2014 0:00,,
13843,1560,2,7/11/2014 0:00,,
13844,3983,2,7/11/2014 0:00,,
13845,3983,5,7/11/2014 0:00,90,
13846,1560,2,7/11/2014 0:00,,
13847,3984,2,7/11/2014 0:00,,
13848,3661,2,7/11/2014 0:00,,
13849,3664,2,7/11/2014 0:00,,
13850,3668,2,7/11/2014 0:00,,
13851,3814,2,7/11/2014 0:00,,
13852,3812,2,7/11/2014 0:00,,
13853,3984,2,7/11/2014 0:00,,
13854,1560,2,7/11/2014 0:00,,
13855,3668,2,7/11/2014 0:00,,
13857,1025,2,7/11/2014 0:00,,
13858,1027,2,7/11/2014 0:00,,
13859,3981,2,7/11/2014 0:00,,
13860,1025,2,8/11/2014 0:00,,
13861,3984,2,8/11/2014 0:00,,
13862,1560,2,8/11/2014 0:00,,
13863,3987,2,8/11/2014 0:00,,
13864,3987,1,8/11/2014 0:00,,
13865,3987,2,8/11/2014 0:00,,
13866,1560,16,8/11/2014 0:00,,
13867,3987,2,8/11/2014 0:00,,
13868,3988,2,8/11/2014 0:00,,
13870,3989,2,8/11/2014 0:00,,
13871,850,2,8/11/2014 0:00,,
13872,850,5,8/11/2014 0:00,523,
13873,3930,2,8/11/2014 0:00,,
13874,3930,5,8/11/2014 0:00,523,
13875,2079,2,8/11/2014 0:00,,
13876,3972,2,9/11/2014 0:00,,
13877,3991,2,9/11/2014 0:00,,
13878,3991,5,9/11/2014 0:00,90,
13879,3984,2,9/11/2014 0:00,,
13880,3989,2,9/11/2014 0:00,,
13881,3992,2,9/11/2014 0:00,,
13882,3983,2,10/11/2014 0:00,,
13883,3991,2,10/11/2014 0:00,,
13884,3992,2,10/11/2014 0:00,,
13885,3418,2,10/11/2014 0:00,,
13886,3799,2,10/11/2014 0:00,,
13887,3419,2,10/11/2014 0:00,,
13888,3986,2,10/11/2014 0:00,,
13889,3987,2,10/11/2014 0:00,,
13890,1025,2,10/11/2014 0:00,,
13891,1027,2,10/11/2014 0:00,,
13892,3906,1,10/11/2014 0:00,,
13893,3993,2,10/11/2014 0:00,,
13894,3994,2,10/11/2014 0:00,,
13895,3992,2,10/11/2014 0:00,,
13896,3994,1,10/11/2014 0:00,,
13897,3997,2,10/11/2014 0:00,,
13898,3996,2,10/11/2014 0:00,,
13899,3998,2,10/11/2014 0:00,,
13900,863,2,11/11/2014 0:00,,
13901,3995,2,11/11/2014 0:00,,
13902,3991,2,11/11/2014 0:00,,
13903,3992,2,11/11/2014 0:00,,
13904,3982,2,11/11/2014 0:00,,
13905,3982,5,11/11/2014 0:00,284,
13906,3971,2,11/11/2014 0:00,,
13907,3970,2,11/11/2014 0:00,,
13908,3977,2,11/11/2014 0:00,,
13909,3964,2,11/11/2014 0:00,,
13910,3965,2,11/11/2014 0:00,,
13911,3963,2,11/11/2014 0:00,,
13912,562,2,11/11/2014 0:00,,
13913,3988,2,11/11/2014 0:00,,
13914,3995,2,11/11/2014 0:00,,
13915,3989,2,11/11/2014 0:00,,
13916,3998,16,11/11/2014 0:00,,
13917,3996,2,11/11/2014 0:00,,
13918,3996,5,11/11/2014 0:00,90,
13919,3983,2,11/11/2014 0:00,,
13920,3823,1,11/11/2014 0:00,,
13921,3953,2,12/11/2014 0:00,,
13922,3997,2,12/11/2014 0:00,,
13923,3998,2,12/11/2014 0:00,,
13924,1794,2,12/11/2014 0:00,,
13925,1799,2,12/11/2014 0:00,,
13926,3996,2,12/11/2014 0:00,,
13927,1670,2,12/11/2014 0:00,,
13928,1670,5,12/11/2014 0:00,4016,
13929,4002,2,12/11/2014 0:00,,
13930,4001,2,12/11/2014 0:00,,
13931,4002,2,12/11/2014 0:00,,
13932,4002,2,12/11/2014 0:00,,
13933,4001,2,12/11/2014 0:00,,
13934,4000,2,12/11/2014 0:00,,
13935,3999,2,12/11/2014 0:00,,
13936,3993,2,12/11/2014 0:00,,
13937,3996,16,12/11/2014 0:00,,
13938,3999,2,12/11/2014 0:00,,
13939,4000,2,12/11/2014 0:00,,
13940,4006,2,13/11/2014 0:00,,
13941,3992,2,13/11/2014 0:00,,
13943,4008,2,13/11/2014 0:00,,
13944,4008,2,13/11/2014 0:00,,
13945,2141,2,13/11/2014 0:00,,
13946,3851,2,13/11/2014 0:00,,
13947,3933,2,13/11/2014 0:00,,
13948,4006,2,13/11/2014 0:00,,
13949,3993,2,13/11/2014 0:00,,
13950,4005,2,13/11/2014 0:00,,
13951,4008,2,13/11/2014 0:00,,
13952,4006,2,13/11/2014 0:00,,
13953,4015,2,13/11/2014 0:00,,
13954,3994,2,13/11/2014 0:00,,
13955,3983,2,13/11/2014 0:00,,
13956,3948,2,13/11/2014 0:00,,
13957,3974,2,13/11/2014 0:00,,
13958,4018,2,13/11/2014 0:00,,
13959,4018,2,13/11/2014 0:00,,
13960,4017,16,13/11/2014 0:00,,
13961,4010,16,13/11/2014 0:00,,
13962,4016,16,13/11/2014 0:00,,
13963,3996,2,13/11/2014 0:00,,
13964,3991,2,13/11/2014 0:00,,
13965,3979,2,13/11/2014 0:00,,
13967,3962,2,13/11/2014 0:00,,
13968,4013,2,13/11/2014 0:00,,
13969,3943,2,13/11/2014 0:00,,
13970,3944,2,13/11/2014 0:00,,
13971,3902,2,13/11/2014 0:00,,
13972,3898,2,13/11/2014 0:00,,
13973,3886,2,13/11/2014 0:00,,
13974,3701,2,13/11/2014 0:00,,
13975,3588,2,13/11/2014 0:00,,
13976,3559,2,13/11/2014 0:00,,
13977,3426,2,13/11/2014 0:00,,
13978,3410,2,13/11/2014 0:00,,
13979,3414,2,13/11/2014 0:00,,
13980,3249,2,13/11/2014 0:00,,
13981,3253,2,13/11/2014 0:00,,
13982,3254,2,13/11/2014 0:00,,
13983,2029,2,13/11/2014 0:00,,
13984,2014,2,13/11/2014 0:00,,
13985,2009,2,13/11/2014 0:00,,
13986,1986,2,13/11/2014 0:00,,
13987,1509,2,13/11/2014 0:00,,
13988,1531,2,13/11/2014 0:00,,
13989,1329,2,13/11/2014 0:00,,
13990,1371,2,13/11/2014 0:00,,
13991,1311,2,13/11/2014 0:00,,
13992,1313,2,13/11/2014 0:00,,
13993,1336,2,13/11/2014 0:00,,
13994,1304,2,13/11/2014 0:00,,
13995,1328,2,13/11/2014 0:00,,
13996,1301,2,13/11/2014 0:00,,
13997,4004,2,14/11/2014 0:00,,
13998,4003,2,14/11/2014 0:00,,
13999,4007,2,14/11/2014 0:00,,
14000,3360,2,14/11/2014 0:00,,
14001,4001,5,14/11/2014 0:00,4028,
14002,274,2,14/11/2014 0:00,,
14003,1724,2,14/11/2014 0:00,,
14005,3805,2,14/11/2014 0:00,,
14006,4018,2,14/11/2014 0:00,,
14007,3987,2,14/11/2014 0:00,,
14008,3986,2,14/11/2014 0:00,,
14009,1073,5,15/11/2014 0:00,4033,
14010,1073,2,15/11/2014 0:00,,
14011,4020,15,15/11/2014 0:00,,
14012,42,5,15/11/2014 0:00,4038,
14014,4015,2,15/11/2014 0:00,,
14015,4021,2,16/11/2014 0:00,,
14016,3987,2,16/11/2014 0:00,,
14017,3994,2,16/11/2014 0:00,,
14018,4019,2,16/11/2014 0:00,,
14019,4018,2,16/11/2014 0:00,,
14020,3987,2,16/11/2014 0:00,,
14022,3360,2,17/11/2014 0:00,,
14023,4019,2,17/11/2014 0:00,,
14024,3936,2,17/11/2014 0:00,,
14025,4024,2,17/11/2014 0:00,,
14026,4021,2,17/11/2014 0:00,,
14027,4027,2,17/11/2014 0:00,,
14028,4022,2,17/11/2014 0:00,,
14030,3981,2,17/11/2014 0:00,,
14031,4028,2,17/11/2014 0:00,,
14032,4030,2,17/11/2014 0:00,,
14033,4027,2,17/11/2014 0:00,,
14034,4024,2,17/11/2014 0:00,,
14035,3994,2,18/11/2014 0:00,,
14036,4027,2,18/11/2014 0:00,,
14037,4030,2,18/11/2014 0:00,,
14038,4028,2,18/11/2014 0:00,,
14039,4029,2,18/11/2014 0:00,,
14040,4021,2,18/11/2014 0:00,,
14041,269,5,18/11/2014 0:00,4050,
14042,4030,2,18/11/2014 0:00,,
14043,4031,2,18/11/2014 0:00,,
14044,4029,2,18/11/2014 0:00,,
14045,3965,2,18/11/2014 0:00,,
14046,409,2,18/11/2014 0:00,,
14047,381,2,18/11/2014 0:00,,
14048,547,2,18/11/2014 0:00,,
14049,1469,2,18/11/2014 0:00,,
14050,1029,2,18/11/2014 0:00,,
14051,1334,2,18/11/2014 0:00,,
14052,4030,2,18/11/2014 0:00,,
14053,2112,2,18/11/2014 0:00,,
14054,3982,2,18/11/2014 0:00,,
14055,3962,2,18/11/2014 0:00,,
14056,3829,2,18/11/2014 0:00,,
14057,3844,2,18/11/2014 0:00,,
14058,3991,2,18/11/2014 0:00,,
14059,2078,2,18/11/2014 0:00,,
14060,841,2,18/11/2014 0:00,,
14061,1408,2,18/11/2014 0:00,,
14062,1301,2,18/11/2014 0:00,,
14063,1013,2,18/11/2014 0:00,,
14064,1203,2,18/11/2014 0:00,,
14065,1199,2,18/11/2014 0:00,,
14066,925,2,18/11/2014 0:00,,
14067,786,2,18/11/2014 0:00,,
14068,644,2,18/11/2014 0:00,,
14069,4032,2,18/11/2014 0:00,,
14070,530,2,18/11/2014 0:00,,
14071,3520,2,18/11/2014 0:00,,
14072,4034,2,18/11/2014 0:00,,
14073,4037,3,18/11/2014 0:00,,
14074,4036,3,18/11/2014 0:00,,
14075,4036,3,18/11/2014 0:00,,
14076,4034,2,18/11/2014 0:00,,
14077,4022,2,18/11/2014 0:00,,
14078,4024,2,18/11/2014 0:00,,
14079,3532,2,18/11/2014 0:00,,
14080,4038,2,19/11/2014 0:00,,
14082,1567,2,19/11/2014 0:00,,
14083,1555,2,19/11/2014 0:00,,
14084,4037,2,19/11/2014 0:00,,
14085,4036,2,19/11/2014 0:00,,
14086,4034,2,19/11/2014 0:00,,
14087,4035,2,19/11/2014 0:00,,
14088,4008,2,19/11/2014 0:00,,
14089,4033,2,19/11/2014 0:00,,
14090,4032,2,19/11/2014 0:00,,
14091,4038,2,19/11/2014 0:00,,
14092,4039,2,19/11/2014 0:00,,
14093,4037,2,19/11/2014 0:00,,
14094,4035,2,19/11/2014 0:00,,
14095,4033,2,19/11/2014 0:00,,
14096,3228,2,19/11/2014 0:00,,
14097,4043,2,19/11/2014 0:00,,
14098,4042,2,19/11/2014 0:00,,
14099,4036,15,19/11/2014 0:00,,
14100,4043,2,19/11/2014 0:00,,
14101,4041,2,19/11/2014 0:00,,
14102,4042,3,19/11/2014 0:00,,
14103,4037,2,19/11/2014 0:00,,
14104,4044,2,19/11/2014 0:00,,
14105,4045,2,19/11/2014 0:00,,
14106,4046,2,19/11/2014 0:00,,
14107,4045,2,19/11/2014 0:00,,
14108,4044,2,19/11/2014 0:00,,
14109,4046,2,20/11/2014 0:00,,
14110,4034,2,20/11/2014 0:00,,
14111,4040,2,20/11/2014 0:00,,
14112,4041,2,21/11/2014 0:00,,
14113,4039,2,21/11/2014 0:00,,
14114,3992,2,21/11/2014 0:00,,
14115,4048,2,21/11/2014 0:00,,
14116,4050,2,21/11/2014 0:00,,
14117,4049,2,21/11/2014 0:00,,
14118,3936,2,21/11/2014 0:00,,
14119,4042,3,21/11/2014 0:00,,
14120,4050,1,21/11/2014 0:00,,
14121,4050,2,21/11/2014 0:00,,
14122,3991,5,21/11/2014 0:00,244,
14123,312,1,21/11/2014 0:00,,
14124,501,1,21/11/2014 0:00,,
14125,1573,1,21/11/2014 0:00,,
14126,311,5,21/11/2014 0:00,244,
14127,497,5,21/11/2014 0:00,244,
14128,1572,5,21/11/2014 0:00,244,
14129,3983,5,21/11/2014 0:00,244,
14130,4051,2,21/11/2014 0:00,,
14131,4051,2,21/11/2014 0:00,,
14132,4048,2,21/11/2014 0:00,,
14133,1286,2,22/11/2014 0:00,,
14134,1286,5,22/11/2014 0:00,577,
14135,1296,2,22/11/2014 0:00,,
14136,4052,2,22/11/2014 0:00,,
14137,4052,2,22/11/2014 0:00,,
14138,4047,3,22/11/2014 0:00,,
14139,3730,2,22/11/2014 0:00,,
14140,3733,2,22/11/2014 0:00,,
14141,1723,3,22/11/2014 0:00,,
14142,1707,2,22/11/2014 0:00,,
14143,4053,1,22/11/2014 0:00,,
14144,4051,2,22/11/2014 0:00,,
14145,4051,2,22/11/2014 0:00,,
14146,4053,2,22/11/2014 0:00,,
14147,515,2,23/11/2014 0:00,,
14148,566,2,23/11/2014 0:00,,
14149,4054,5,23/11/2014 0:00,4076,
14150,4053,2,23/11/2014 0:00,,
14151,4052,2,23/11/2014 0:00,,
14152,4055,2,23/11/2014 0:00,,
14153,4054,2,23/11/2014 0:00,,
14154,4055,2,24/11/2014 0:00,,
14155,4054,2,24/11/2014 0:00,,
14156,4056,2,24/11/2014 0:00,,
14157,3566,2,24/11/2014 0:00,,
14158,3531,2,24/11/2014 0:00,,
14159,3532,2,24/11/2014 0:00,,
14160,3486,2,24/11/2014 0:00,,
14161,3801,2,24/11/2014 0:00,,
14162,3534,2,24/11/2014 0:00,,
14163,4058,2,24/11/2014 0:00,,
14164,4058,2,24/11/2014 0:00,,
14165,4036,15,24/11/2014 0:00,,
14166,4036,10,24/11/2014 0:00,,
14167,4051,2,24/11/2014 0:00,,
14168,4054,2,24/11/2014 0:00,,
14169,4048,2,24/11/2014 0:00,,
14170,3559,2,24/11/2014 0:00,,
14171,4043,2,24/11/2014 0:00,,
14172,4002,2,24/11/2014 0:00,,
14173,3936,2,24/11/2014 0:00,,
14174,3986,2,24/11/2014 0:00,,
14175,3805,2,24/11/2014 0:00,,
14176,3971,2,24/11/2014 0:00,,
14177,3967,2,24/11/2014 0:00,,
14178,3997,2,24/11/2014 0:00,,
14179,1545,2,24/11/2014 0:00,,
14180,3484,2,24/11/2014 0:00,,
14181,3998,2,24/11/2014 0:00,,
14182,3988,2,24/11/2014 0:00,,
14183,3956,2,24/11/2014 0:00,,
14184,3990,2,24/11/2014 0:00,,
14186,3418,2,24/11/2014 0:00,,
14187,4059,2,24/11/2014 0:00,,
14188,3915,2,24/11/2014 0:00,,
14189,3915,5,24/11/2014 0:00,244,
14190,266,2,24/11/2014 0:00,,
14191,266,5,24/11/2014 0:00,244,
14192,748,2,24/11/2014 0:00,,
14193,1208,2,24/11/2014 0:00,,
14194,42,2,24/11/2014 0:00,,
14195,1,5,24/11/2014 0:00,244,
14196,2,2,24/11/2014 0:00,,
