Id,PostId,VoteTypeId,CreationDate,UserId
6093,266,5,1388102400,1690
6094,1378,2,1388102400,
6095,1256,2,1388102400,
6096,1259,2,1388102400,
6097,1397,2,1388102400,
6098,326,2,1388102400,
6099,353,2,1388102400,
6100,311,2,1388102400,
6101,1301,2,1388102400,
6102,1384,2,1388188800,
6103,1385,2,1388188800,
6104,953,2,1388275200,
6142,1388,2,1388275200,
6143,1387,2,1388275200,
6144,360,2,1388275200,
6145,127,2,1388275200,
6146,1401,2,1388275200,
6147,1373,2,1388275200,
6148,46,2,1388275200,
6149,91,2,1388275200,
6150,1344,2,1388275200,
6151,92,2,1388275200,
6152,1327,2,1388275200,
6153,1403,2,1388275200,
6154,1256,2,1388361600,
6155,1404,2,1388361600,
6156,1404,1,1388361600,
6157,1406,2,1388361600,
6158,1406,1,1388361600,
6159,1402,2,1388361600,
6160,1404,2,1388361600,
6161,1402,2,1388361600,
6162,92,2,1388361600,
6163,92,5,1388361600,193
6164,1402,2,1388361600,
6165,1404,2,1388361600,
6166,1406,2,1388361600,
6167,1404,2,1388361600,
6168,1384,5,1388448000,1710
6169,1409,2,1388448000,
6170,1409,2,1388448000,
6171,1408,2,1388448000,
6172,1408,5,1388448000,90
6173,1405,2,1388448000,
6174,1406,2,1388448000,
6175,266,2,1388448000,
6176,266,5,1388448000,1713
6177,1409,1,1388448000,
6178,378,2,1388448000,
6179,380,2,1388448000,
6180,1216,2,1388448000,
6181,1409,2,1388448000,
6182,42,2,1388448000,
6183,414,2,1388448000,
6184,50,2,1388448000,
6185,1405,2,1388534400,
6186,1395,2,1388534400,
6187,1410,2,1388534400,
6188,1402,2,1388534400,
6189,1408,5,1388534400,1401
6190,1263,15,1388534400,
6191,1411,2,1388620800,
6192,1407,2,1388620800,
6193,1409,2,1388620800,
6194,1408,2,1388620800,
6195,1333,2,1388620800,
6196,1327,2,1388620800,
6197,1406,2,1388620800,
6198,1411,1,1388620800,
6199,1413,2,1388620800,
6200,511,2,1388707200,
6201,511,5,1388707200,1726
6202,768,2,1388707200,
6203,768,5,1388707200,1726
6204,562,2,1388707200,
6205,562,5,1388707200,1726
6206,1414,2,1388707200,
6207,1331,2,1388707200,
6208,567,2,1388707200,
6209,1412,2,1388707200,
6210,1404,2,1388707200,
6211,115,2,1388707200,
6212,429,2,1388707200,
6213,266,2,1388707200,
6214,273,2,1388707200,
6215,1400,2,1388707200,
6216,1408,2,1388707200,
6217,1395,2,1388707200,
6218,1396,2,1388707200,
6219,1417,5,1388793600,958
6220,1418,2,1388793600,
6221,1419,2,1388793600,
6222,1419,1,1388793600,
6223,1419,2,1388793600,
6225,1418,2,1388793600,
6227,887,2,1388793600,
6228,1327,5,1388880000,1733
6229,1327,2,1388880000,
6230,562,2,1388966400,
6231,734,2,1388966400,
6232,1421,2,1388966400,
6233,1394,2,1388966400,
6234,1351,2,1388966400,
6235,1350,2,1388966400,
6236,1352,2,1388966400,
6237,1301,2,1388966400,
6238,1256,2,1388966400,
6239,1366,2,1388966400,
6240,1323,2,1388966400,
6241,1422,2,1388966400,
6242,1415,2,1388966400,
6243,1416,2,1388966400,
6244,1420,2,1388966400,
6245,1412,2,1388966400,
6246,1413,2,1388966400,
6247,123,1,1389052800,
6248,1422,2,1389052800,
6249,1415,5,1389052800,1626
6250,1256,5,1389052800,1626
6251,1412,2,1389052800,
6252,1412,5,1389052800,595
6253,1208,2,1389139200,
6254,841,5,1389139200,1752
6255,1413,2,1389139200,
6256,1408,2,1389139200,
6257,1412,2,1389139200,
6258,1385,2,1389139200,
6259,1425,15,1389139200,
6260,1425,3,1389139200,
6261,1426,2,1389225600,
6262,1424,2,1389225600,
6263,1424,2,1389225600,
6264,841,2,1389225600,
6265,1427,2,1389225600,
6266,845,2,1389225600,
6267,1359,2,1389225600,
6268,1415,2,1389225600,
6269,1416,2,1389225600,
6270,1420,2,1389225600,
6271,1428,2,1389225600,
6272,841,2,1389225600,
6273,1427,2,1389225600,
6274,1430,2,1389225600,
6275,1391,2,1389225600,
6276,1390,2,1389225600,
6277,1430,2,1389312000,
6278,1433,2,1389312000,
6279,1432,16,1389312000,
6280,1433,2,1389312000,
6281,1434,2,1389312000,
6282,1427,2,1389312000,
6283,1435,2,1389312000,
6284,1437,2,1389398400,
6285,1438,2,1389398400,
6286,1439,2,1389398400,
6287,1440,2,1389398400,
6288,1429,2,1389484800,
6289,562,2,1389484800,
6290,562,5,1389484800,1769
6291,1208,5,1389571200,1772
6292,1432,2,1389571200,
6293,1208,2,1389571200,
6294,1208,5,1389571200,1776
6295,1208,5,1389571200,1778
6296,1210,16,1389571200,
6297,1434,2,1389571200,
6298,1398,2,1389571200,
